species_id,species,base_species,types,bst,bulk_score,random_battle_level,eviolite_bulk_bonus,random_set_item,random_set_eviolite_bonus,score,tier,override_tier,source,notes
zygarde10,Zygarde-10%,Zygarde,Dragon|Ground,486,210,81,0,Choice Band,0,678,10,,showdown-randbats+auto-score,legendary
calyrex,Calyrex,Calyrex,Psychic|Grass,500,260,,0,,0,635,10,,auto-score,legendary
typenull,Type: Null,Type: Null,Normal,534,285,85,33,Eviolite,40,697,10,,showdown-randbats+auto-score,nfe|legendary|eviolite-bulk+33|eviolite-randset
ogerpon,Ogerpon,Ogerpon,Grass,550,260,,0,,0,685,10,,auto-score,legendary
fezandipiti,Fezandipiti,Fezandipiti,Poison|Fairy,555,295,,0,,0,690,10,,auto-score,legendary
munkidori,Munkidori,Munkidori,Poison|Psychic,555,244,,0,,0,690,10,,auto-score,legendary
okidogi,Okidogi,Okidogi,Poison|Fighting,555,289,,0,,0,690,10,,auto-score,legendary
chiyu,Chi-Yu,Chi-Yu,Dark|Fire,570,255,,0,,0,705,10,,auto-score,legendary
chienpao,Chien-Pao,Chien-Pao,Dark|Ice,570,225,,0,,0,705,10,,auto-score,legendary
silvally,Silvally,Silvally,Normal,570,285,87,0,Life Orb,0,744,10,,showdown-randbats+auto-score,legendary
tapubulu,Tapu Bulu,Tapu Bulu,Grass|Fairy,570,280,82,0,Leftovers,0,759,10,,showdown-randbats+auto-score,legendary
tapufini,Tapu Fini,Tapu Fini,Water|Fairy,570,315,80,0,Leftovers,0,765,10,,showdown-randbats+auto-score,legendary
tapukoko,Tapu Koko,Tapu Koko,Electric|Fairy,570,230,77,0,Leftovers,0,774,10,,showdown-randbats+auto-score,legendary
tapulele,Tapu Lele,Tapu Lele,Psychic|Fairy,570,260,77,0,Choice Specs,0,774,10,,showdown-randbats+auto-score,legendary
tinglu,Ting-Lu,Ting-Lu,Dark|Ground,570,360,,0,,0,705,10,,auto-score,legendary
wochien,Wo-Chien,Wo-Chien,Dark|Grass,570,320,,0,,0,705,10,,auto-score,legendary
articuno,Articuno,Articuno,Ice|Flying,580,315,85,0,Leftovers,0,760,10,,showdown-randbats+auto-score,legendary
articunogalar,Articuno-Galar,Articuno,Psychic|Flying,580,275,,0,,0,715,10,,auto-score,legendary
azelf,Azelf,Azelf,Psychic,580,215,82,0,Life Orb,0,769,10,,showdown-randbats+auto-score,legendary
cobalion,Cobalion,Cobalion,Steel|Fighting,580,292,78,0,Fightinium Z,0,781,10,,showdown-randbats+auto-score,legendary
cresselia,Cresselia,Cresselia,Psychic,580,350,82,0,Leftovers,0,769,10,,showdown-randbats+auto-score,legendary
enamorus,Enamorus,Enamorus,Fairy|Flying,580,224,,0,,0,715,10,,auto-score,legendary
enamorustherian,Enamorus-Therian,Enamorus,Fairy|Flying,580,284,,0,,0,715,10,,auto-score,legendary
entei,Entei,Entei,Fire,580,275,78,0,Choice Band,0,781,10,,showdown-randbats+auto-score,legendary
glastrier,Glastrier,Glastrier,Ice,580,340,,0,,0,715,10,,auto-score,legendary
keldeo,Keldeo,Keldeo,Water|Fighting,580,271,80,0,Leftovers,0,775,10,,showdown-randbats+auto-score,mythical
keldeoresolute,Keldeo-Resolute,Keldeo,Water|Fighting,580,271,,0,,0,715,10,,auto-score,mythical
mesprit,Mesprit,Mesprit,Psychic,580,290,86,0,Choice Scarf,0,757,10,,showdown-randbats+auto-score,legendary
moltres,Moltres,Moltres,Fire|Flying,580,265,82,0,Leftovers,0,769,10,,showdown-randbats+auto-score,legendary
moltresgalar,Moltres-Galar,Moltres,Dark|Flying,580,305,,0,,0,715,10,,auto-score,legendary
raikou,Raikou,Raikou,Electric,580,265,81,0,Leftovers,0,772,10,,showdown-randbats+auto-score,legendary
regice,Regice,Regice,Ice,580,380,87,0,Weakness Policy,0,754,10,,showdown-randbats+auto-score,legendary
regidrago,Regidrago,Regidrago,Dragon,580,300,,0,,0,715,10,,auto-score,legendary
regieleki,Regieleki,Regieleki,Electric,580,180,,0,,0,715,10,,auto-score,legendary
regirock,Regirock,Regirock,Rock,580,380,87,0,Leftovers,0,754,10,,showdown-randbats+auto-score,legendary
registeel,Registeel,Registeel,Steel,580,380,83,0,Leftovers,0,766,10,,showdown-randbats+auto-score,legendary
spectrier,Spectrier,Spectrier,Ghost,580,240,,0,,0,715,10,,auto-score,legendary
suicune,Suicune,Suicune,Water,580,330,82,0,Leftovers,0,769,10,,showdown-randbats+auto-score,legendary
terrakion,Terrakion,Terrakion,Rock|Fighting,580,271,78,0,Fightinium Z,0,781,10,,showdown-randbats+auto-score,legendary
thundurus,Thundurus,Thundurus,Electric|Flying,580,229,81,0,Life Orb,0,772,10,,showdown-randbats+auto-score,legendary
thundurustherian,Thundurus-Therian,Thundurus,Electric|Flying,580,229,80,0,Choice Scarf,0,775,10,,showdown-randbats+auto-score,legendary
tornadus,Tornadus,Tornadus,Flying,580,229,82,0,Leftovers,0,769,10,,showdown-randbats+auto-score,legendary
tornadustherian,Tornadus-Therian,Tornadus,Flying,580,249,80,0,Leftovers,0,775,10,,showdown-randbats+auto-score,legendary
uxie,Uxie,Uxie,Psychic,580,335,82,0,Leftovers,0,769,10,,showdown-randbats+auto-score,legendary
virizion,Virizion,Virizion,Grass|Fighting,580,292,81,0,Life Orb,0,772,10,,showdown-randbats+auto-score,legendary
zapdos,Zapdos,Zapdos,Electric|Flying,580,265,79,0,Leftovers,0,778,10,,showdown-randbats+auto-score,legendary
zapdosgalar,Zapdos-Galar,Zapdos,Fighting|Flying,580,270,,0,,0,715,10,,auto-score,legendary
celebi,Celebi,Celebi,Psychic|Grass,600,300,82,0,Leftovers,0,789,10,,showdown-randbats+auto-score,mythical
darkrai,Darkrai,Darkrai,Dark,600,250,75,0,Darkinium Z,0,810,10,,showdown-randbats+auto-score,mythical
deoxys,Deoxys,Deoxys,Psychic,600,150,75,0,Life Orb,0,810,10,,showdown-randbats+auto-score,mythical
deoxysattack,Deoxys-Attack,Deoxys,Psychic,600,90,72,0,Life Orb,0,819,10,,showdown-randbats+auto-score,mythical
deoxysdefense,Deoxys-Defense,Deoxys,Psychic,600,370,85,0,Rocky Helmet,0,780,10,,showdown-randbats+auto-score,mythical
deoxysspeed,Deoxys-Speed,Deoxys,Psychic,600,230,81,0,Psychium Z,0,792,10,,showdown-randbats+auto-score,mythical
diancie,Diancie,Diancie,Rock|Fairy,600,350,81,0,Leftovers,0,792,10,,showdown-randbats+auto-score,mythical
genesect,Genesect,Genesect,Bug|Steel,600,261,73,0,Choice Specs,0,816,10,,showdown-randbats+auto-score,mythical
heatran,Heatran,Heatran,Fire|Steel,600,303,80,0,Leftovers,0,795,10,,showdown-randbats+auto-score,legendary
hoopa,Hoopa,Hoopa,Psychic|Ghost,600,270,86,0,Choice Scarf,0,777,10,,showdown-randbats+auto-score,mythical
jirachi,Jirachi,Jirachi,Steel|Psychic,600,300,76,0,Normalium Z,0,807,10,,showdown-randbats+auto-score,mythical
landorus,Landorus,Landorus,Ground|Flying,600,259,77,0,Life Orb,0,804,10,,showdown-randbats+auto-score,legendary
landorustherian,Landorus-Therian,Landorus,Ground|Flying,600,259,74,0,Flyinium Z,0,813,10,,showdown-randbats+auto-score,legendary
latias,Latias,Latias,Dragon|Psychic,600,300,79,0,Dragonium Z,0,798,10,,showdown-randbats+auto-score,legendary
latios,Latios,Latios,Dragon|Psychic,600,270,78,0,Dragonium Z,0,801,10,,showdown-randbats+auto-score,legendary
magearna,Magearna,Magearna,Steel|Fairy,600,310,77,0,Leftovers,0,804,10,,showdown-randbats+auto-score,mythical
magearnaoriginal,Magearna-Original,Magearna,Steel|Fairy,600,310,,0,,0,735,10,,auto-score,mythical
manaphy,Manaphy,Manaphy,Water,600,300,77,0,Waterium Z,0,804,10,,showdown-randbats+auto-score,mythical
marshadow,Marshadow,Marshadow,Fighting|Ghost,600,260,69,0,Marshadium Z,0,828,10,,showdown-randbats+auto-score,mythical
melmetal,Melmetal,Melmetal,Steel,600,343,,0,,0,735,10,,auto-score,mythical
meloetta,Meloetta,Meloetta,Normal|Psychic,600,305,81,0,Life Orb,0,792,10,,showdown-randbats+auto-score,mythical
mew,Mew,Mew,Psychic,600,300,80,0,Mewnium Z,0,795,10,,showdown-randbats+auto-score,mythical
necrozma,Necrozma,Necrozma,Psychic,600,287,81,0,Psychium Z,0,792,10,,showdown-randbats+auto-score,legendary
pecharunt,Pecharunt,Pecharunt,Poison|Ghost,600,336,,0,,0,735,10,,auto-score,mythical
shaymin,Shaymin,Shaymin,Grass,600,300,84,0,Life Orb,0,783,10,,showdown-randbats+auto-score,mythical
shayminsky,Shaymin-Sky,Shaymin,Grass|Flying,600,250,73,0,Choice Specs,0,816,10,,showdown-randbats+auto-score,mythical
victini,Victini,Victini,Psychic|Fire,600,300,76,0,Assault Vest,0,807,10,,showdown-randbats+auto-score,mythical
volcanion,Volcanion,Volcanion,Fire|Water,600,290,81,0,Leftovers,0,792,10,,showdown-randbats+auto-score,mythical
zarude,Zarude,Zarude,Dark|Grass,600,305,,0,,0,735,10,,auto-score,mythical
zarudedada,Zarude-Dada,Zarude,Dark|Grass,600,305,,0,,0,735,10,,auto-score,mythical
zeraora,Zeraora,Zeraora,Electric,600,243,77,0,Life Orb,0,804,10,,showdown-randbats+auto-score,mythical
zygarde,Zygarde,Zygarde,Dragon|Ground,600,324,73,0,Leftovers,0,816,10,,showdown-randbats+auto-score,legendary
kyurem,Kyurem,Kyurem,Dragon|Ice,660,305,79,0,Leftovers,0,858,10,,showdown-randbats+auto-score,legendary
zacian,Zacian,Zacian,Fairy,660,322,,0,,0,795,10,,auto-score,legendary
zamazenta,Zamazenta,Zamazenta,Fighting,660,322,,0,,0,795,10,,auto-score,legendary
groudon,Groudon,Groudon,Ground,670,330,74,0,Leftovers,0,883,10,,showdown-randbats+auto-score,legendary
koraidon,Koraidon,Koraidon,Fighting|Dragon,670,315,,0,,0,805,10,,auto-score,legendary
kyogre,Kyogre,Kyogre,Water,670,330,69,0,Choice Scarf,0,898,10,,showdown-randbats+auto-score,legendary
miraidon,Miraidon,Miraidon,Electric|Dragon,670,315,,0,,0,805,10,,auto-score,legendary
regigigas,Regigigas,Regigigas,Normal,670,330,86,0,Leftovers,0,847,10,,showdown-randbats+auto-score,legendary
calyrexice,Calyrex-Ice,Calyrex,Psychic|Ice,680,380,,0,,0,815,10,,auto-score,legendary
calyrexshadow,Calyrex-Shadow,Calyrex,Psychic|Ghost,680,280,,0,,0,815,10,,auto-score,legendary
dialga,Dialga,Dialga,Steel|Dragon,680,320,74,0,Assault Vest,0,893,10,,showdown-randbats+auto-score,legendary
giratina,Giratina,Giratina,Ghost|Dragon,680,390,76,0,Chesto Berry,0,887,10,,showdown-randbats+auto-score,legendary
hooh,Ho-Oh,Ho-Oh,Fire|Flying,680,350,72,0,Leftovers,0,899,10,,showdown-randbats+auto-score,legendary
hoopaunbound,Hoopa-Unbound,Hoopa,Psychic|Dark,680,270,81,0,Choice Band,0,872,10,,showdown-randbats+auto-score,mythical
lugia,Lugia,Lugia,Psychic|Flying,680,390,71,0,Leftovers,0,902,10,,showdown-randbats+auto-score,legendary
lunala,Lunala,Lunala,Psychic|Ghost,680,333,72,0,Leftovers,0,899,10,,showdown-randbats+auto-score,legendary
mewtwo,Mewtwo,Mewtwo,Psychic,680,286,72,0,Choice Specs,0,899,10,,showdown-randbats+auto-score,legendary
necrozmadawnwings,Necrozma-Dawn-Wings,Necrozma,Psychic|Ghost,680,333,71,0,Lunalium Z,0,902,10,,showdown-randbats+auto-score,legendary
necrozmaduskmane,Necrozma-Dusk-Mane,Necrozma,Psychic|Steel,680,333,69,0,Solganium Z,0,908,10,,showdown-randbats+auto-score,legendary
palkia,Palkia,Palkia,Water|Dragon,680,310,75,0,Lustrous Orb,0,890,10,,showdown-randbats+auto-score,legendary
rayquaza,Rayquaza,Rayquaza,Dragon|Flying,680,285,69,0,Flyinium Z,0,908,10,,showdown-randbats+auto-score,legendary
reshiram,Reshiram,Reshiram,Dragon|Fire,680,320,75,0,Leftovers,0,890,10,,showdown-randbats+auto-score,legendary
solgaleo,Solgaleo,Solgaleo,Psychic|Steel,680,333,73,0,Choice Scarf,0,896,10,,showdown-randbats+auto-score,legendary
xerneas,Xerneas,Xerneas,Fairy,680,319,65,0,Power Herb,0,920,10,,showdown-randbats+auto-score,legendary
yveltal,Yveltal,Yveltal,Dark|Flying,680,319,70,0,Leftovers,0,905,10,,showdown-randbats+auto-score,legendary
zekrom,Zekrom,Zekrom,Dragon|Electric,680,320,75,0,Assault Vest,0,890,10,,showdown-randbats+auto-score,legendary
eternatus,Eternatus,Eternatus,Poison|Dragon,690,330,,0,,0,825,10,,auto-score,legendary
kyuremblack,Kyurem-Black,Kyurem,Dragon|Ice,700,315,77,0,Icium Z,0,904,10,,showdown-randbats+auto-score,legendary
kyuremwhite,Kyurem-White,Kyurem,Dragon|Ice,700,315,75,0,Choice Specs,0,910,10,,showdown-randbats+auto-score,legendary
arceus,Arceus,Arceus,Normal,720,360,72,0,Life Orb,0,939,10,,showdown-randbats+auto-score,mythical
arceusbug,Arceus-Bug,Arceus,Bug,720,360,72,0,Insect Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceusdark,Arceus-Dark,Arceus,Dark,720,360,72,0,Dread Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceusdragon,Arceus-Dragon,Arceus,Dragon,720,360,72,0,Draco Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceuselectric,Arceus-Electric,Arceus,Electric,720,360,72,0,Zap Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceusfairy,Arceus-Fairy,Arceus,Fairy,720,360,72,0,Pixie Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceusfighting,Arceus-Fighting,Arceus,Fighting,720,360,72,0,Fist Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceusfire,Arceus-Fire,Arceus,Fire,720,360,72,0,Firium Z,0,939,10,,showdown-randbats+auto-score,mythical
arceusflying,Arceus-Flying,Arceus,Flying,720,360,72,0,Sky Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceusghost,Arceus-Ghost,Arceus,Ghost,720,360,72,0,Ghostium Z,0,939,10,,showdown-randbats+auto-score,mythical
arceusgrass,Arceus-Grass,Arceus,Grass,720,360,72,0,Meadow Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceusground,Arceus-Ground,Arceus,Ground,720,360,72,0,Groundium Z,0,939,10,,showdown-randbats+auto-score,mythical
arceusice,Arceus-Ice,Arceus,Ice,720,360,72,0,Icicle Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceuspoison,Arceus-Poison,Arceus,Poison,720,360,72,0,Poisonium Z,0,939,10,,showdown-randbats+auto-score,mythical
arceuspsychic,Arceus-Psychic,Arceus,Psychic,720,360,72,0,Mind Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceusrock,Arceus-Rock,Arceus,Rock,720,360,72,0,Stone Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceussteel,Arceus-Steel,Arceus,Steel,720,360,72,0,Iron Plate,0,939,10,,showdown-randbats+auto-score,mythical
arceuswater,Arceus-Water,Arceus,Water,720,360,72,0,Splash Plate,0,939,10,,showdown-randbats+auto-score,mythical
eternatuseternamax,Eternatus-Eternamax,Eternatus,Poison|Dragon,1125,755,,0,,0,1260,10,,auto-score,legendary
